measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Anxiety disorders,Rate,2020,430.4778038848109,611.2668910343191,288.7749159030671
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Eating disorders,Number,2020,29436.5005219832,47865.580522557226,17295.732783356056
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Eating disorders,Percent,2020,0.0007112186176364,0.0010974828547151,0.000435803797735
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Eating disorders,Rate,2020,27.5824533250466,44.85078447601923,16.206367392860763
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Autism spectrum disorders,Number,2020,189952.3639835657,266811.39766805875,131240.81856500506
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Autism spectrum disorders,Percent,2020,0.0046031326406013,0.0064489498868792,0.003206819494181
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Autism spectrum disorders,Rate,2020,177.98828395536415,250.0063795719789,122.97466370728372
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,8127.563296831407,13882.556563673625,4357.3383646640905
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.0001961922098391,0.0003201669695216,0.0001032511318521
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,7.615651701322244,13.008168826450222,4.082893004724772
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Conduct disorder,Number,2020,115756.63673401932,182735.85380912208,64907.97406123338
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Conduct disorder,Percent,2020,0.0027970436524675,0.0042492421052711,0.001593233869781
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Conduct disorder,Rate,2020,108.46574739398946,171.22630302941593,60.819769103677736
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Idiopathic developmental intellectual disability,Number,2020,26773.627106176496,54739.73812703023,5523.168062879913
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Idiopathic developmental intellectual disability,Percent,2020,0.0006466592010721,0.0012940138198661,0.0001356203629186
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,25.08730001539477,51.29197578314465,5.175293346673595
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other mental disorders,Number,2020,74323.49388830295,112057.29737917388,47527.987489553096
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other mental disorders,Percent,2020,0.0017964125581804,0.0026164478099225,0.0012052282779185
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,All ages,Other mental disorders,Rate,2020,69.64225586521552,104.99940957260569,44.53445461647144
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Depressive disorders,Number,2020,54949.18624067071,80767.76689775242,35133.15428155574
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Depressive disorders,Percent,2020,0.0230294031760989,0.0335166380043908,0.0154715335551716
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Depressive disorders,Rate,2020,1036.5573710612482,1523.5971603899038,662.7492148778016
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Bipolar disorder,Number,2020,5128.722329936683,7647.983767696565,3083.9117466792777
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Bipolar disorder,Percent,2020,0.0021553933102904,0.0032958327155627,0.0012959799953464
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Bipolar disorder,Rate,2020,96.74783739176628,144.27099818077087,58.174682309612905
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Anxiety disorders,Number,2020,24090.14104907156,37257.42520127053,15141.265531116
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Anxiety disorders,Percent,2020,0.0100958208367029,0.0155555121191833,0.0064355735847671
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Anxiety disorders,Rate,2020,454.43463284335326,702.8213038495518,285.62370923443007
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Eating disorders,Number,2020,1938.9719161981925,3070.947903688492,1164.3689477067396
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Eating disorders,Percent,2020,0.0008127126590969,0.0012883149533055,0.0005026142541952
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Eating disorders,Rate,2020,36.5766223218132,57.93013333757673,21.964569413166927
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Autism spectrum disorders,Number,2020,9295.003098771636,12927.139500047537,6324.988756940588
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Autism spectrum disorders,Percent,2020,0.0039130218536936,0.005631123968409,0.0026492635286354
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Autism spectrum disorders,Rate,2020,175.34024860476737,243.8566001109123,119.31411848704852
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,368.8385298570171,604.8230897675237,190.6654645063315
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.0001545011633004,0.0002506278535816,8.031859323315809e-05
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,6.957742653005996,11.40933787701007,3.5966991717626966
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Conduct disorder,Number,2020,4724.287397818252,7338.10955751299,2560.7380018859003
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Conduct disorder,Percent,2020,0.0019813564633667,0.0030330417887592,0.0011137340087249
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Conduct disorder,Rate,2020,89.1186068483712,138.4255540779094,48.30557161639744
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Idiopathic developmental intellectual disability,Number,2020,853.7745262849891,1814.1274779628184,199.87684003950383
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Idiopathic developmental intellectual disability,Percent,2020,0.0003576385851706,0.0007248330036104,8.199728082954379e-05
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,16.105539298960654,34.22156610456397,3.7704618761766153
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Other mental disorders,Number,2020,4750.752668425357,7032.250087419283,3073.545083664252
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Other mental disorders,Percent,2020,0.0019916612903861,0.0028950696396566,0.0012859127049156
DALYs (Disability-Adjusted Life Years),Congo,Both,All ages,Other mental disorders,Rate,2020,89.61784574892162,132.6558437341398,57.97912634788368
DALYs (Disability-Adjusted Life Years),Tokelau,Both,All ages,Schizophrenia,Number,2020,2.388254907793483,3.249066674974178,1.7203656391087587
DALYs (Disability-Adjusted Life Years),Tokelau,Both,All ages,Schizophrenia,Percent,2020,0.0041155453534726,0.0056340567246418,0.002890684775968
DALYs (Disability-Adjusted Life Years),Tokelau,Both,All ages,Schizophrenia,Rate,2020,175.45975472835497,238.70167293563384,126.39142165942329
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Depressive disorders,Number,2020,43286.02637956676,62034.17518752588,27888.02899197005
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Depressive disorders,Percent,2020,0.0103361784534311,0.0147581343948043,0.006687207678316
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Depressive disorders,Rate,2020,425.4262754194141,609.687936409947,274.0907700514416
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Bipolar disorder,Number,2020,4994.0916178056905,7609.515844815267,2967.57667477799
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Bipolar disorder,Percent,2020,0.0011931894437722,0.0018297820167598,0.0007029299254143
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Bipolar disorder,Rate,2020,49.08322555265369,74.78829207415872,29.16611196190301
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Anxiety disorders,Number,2020,42569.64261410731,67022.97415355037,24946.592257411045
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Anxiety disorders,Percent,2020,0.0101649012034038,0.0157510215431073,0.0061301494087915
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Anxiety disorders,Rate,2020,418.38547027740617,658.7191444104554,245.181568190492
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Eating disorders,Number,2020,2363.580457200026,3819.903806928826,1459.9197964496932
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Eating disorders,Percent,2020,0.0005638898339636,0.0008956073875814,0.0003489008909138
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Eating disorders,Rate,2020,23.2298807412682,37.543003711916086,14.348469780257965
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Autism spectrum disorders,Number,2020,13366.96062839784,18976.677703641828,9367.681442053376
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Autism spectrum disorders,Percent,2020,0.0032033335788356,0.0046587888943873,0.0021880237850493
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Autism spectrum disorders,Rate,2020,131.37395019704636,186.50770215087115,92.06799881010988
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,1535.545549995125,2585.384070876996,809.7784301138709
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.0003663485832427,0.0006066218132686,0.0001927447392065
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,15.091739268071374,25.40982408865991,7.958712089150022
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Conduct disorder,Number,2020,7843.635946843789,12330.473159474815,4301.151791029692
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Conduct disorder,Percent,2020,0.001869547031326,0.0028376447712861,0.0010740681752447
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Conduct disorder,Rate,2020,77.08928505820923,121.18708297213152,42.27283351042535
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Idiopathic developmental intellectual disability,Number,2020,3135.9665068877325,5886.391609811061,1150.985911666951
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Idiopathic developmental intellectual disability,Percent,2020,0.0007471540701206,0.0013661797005068,0.0002755236798793
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,30.82109083348552,57.85298091959153,11.312187567575732
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Other mental disorders,Number,2020,9053.361076242809,13444.831359090284,5827.380559747524
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Other mental disorders,Percent,2020,0.0021599118017,0.00322634211331,0.0014500833989375
DALYs (Disability-Adjusted Life Years),Papua New Guinea,Both,All ages,Other mental disorders,Rate,2020,88.9787768671508,132.13928390155854,57.27300503968562
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Autism spectrum disorders,Number,2019,9479.11782407284,12953.336629891752,6561.894082026048
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Autism spectrum disorders,Percent,2019,0.0079602788145305,0.0109141433126725,0.0054674865906029
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Autism spectrum disorders,Rate,2019,193.31090957221355,264.16184843280666,133.81896259286682
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2019,872.8133195665118,1402.2774007079504,460.9897192452444
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2019,0.0007257183555322,0.0011286758588696,0.0004281047806183
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2019,17.799582178803494,28.597125263597768,9.401121874909691
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Conduct disorder,Number,2019,3173.2351544023263,5049.666195915823,1722.220320199321
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Conduct disorder,Percent,2019,0.0026367498459292,0.0039908285539021,0.0015685415183449
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Conduct disorder,Rate,2019,64.7128757516036,102.97957926944808,35.121831246363165
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Idiopathic developmental intellectual disability,Number,2019,430.9881773055522,984.3551271155554,69.94966374317231
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Idiopathic developmental intellectual disability,Percent,2019,0.0003572780899148,0.0008083246973532,6.0585351123641e-05
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Idiopathic developmental intellectual disability,Rate,2019,8.789290112865103,20.07429261840534,1.4265075477934286
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Other mental disorders,Number,2019,6826.59175055507,10038.779423054624,4388.498649274392
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Other mental disorders,Percent,2019,0.005686460870208,0.0077687209680552,0.0039814261162807
DALYs (Disability-Adjusted Life Years),Ireland,Both,All ages,Other mental disorders,Rate,2019,139.2170331743974,204.72428102298883,89.49616212104007
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Eating disorders,Number,2020,406.7340418212129,664.6114678083868,236.56563461257397
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Eating disorders,Percent,2020,0.0012299786150281,0.0019270072844015,0.000744921503356
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Eating disorders,Rate,2020,52.92217018068234,86.47587265107576,30.78072029036348
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Autism spectrum disorders,Number,2020,968.7487831404928,1382.9046887891118,674.0579908681102
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Autism spectrum disorders,Percent,2020,0.0029431753942145,0.0043885029795354,0.0020111701443711
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Autism spectrum disorders,Rate,2020,126.0486772489672,179.93654270013442,87.70500630987625
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Attention-deficit/hyperactivity disorder,Number,2020,297.83108579354035,480.1716839752244,161.83321327618262
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2020,0.0009011254292992,0.0014145113330398,0.0004892790602953
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,38.75227000151497,62.4775036323412,21.056916739842254
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,Self-harm and interpersonal violence,Number,2020,388375.7111815035,404084.4328232056,371484.3942265056
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,Self-harm and interpersonal violence,Percent,2020,0.0288610176870698,0.0317413526345454,0.0262591807626713
DALYs (Disability-Adjusted Life Years),Argentina,Both,All ages,Self-harm and interpersonal violence,Rate,2020,857.6448320210055,892.3341896347355,820.3439651660417
